id,title,display_name,authorships,abstract,doi,publication_date,publication_year,relevance_score,fwci,cited_by_count,counts_by_year,ids,type,is_oa,is_oa_anywhere,oa_status,oa_url,any_repository_has_fulltext,source_display_name,source_id,issn_l,host_organization,host_organization_name,landing_page_url,pdf_url,license,version,referenced_works,referenced_works_count,related_works,concepts,topics,keywords,is_paratext,is_retracted,language,sustainable_development_goals,awards,funders,apc,first_page,last_page,volume,issue
https://openalex.org/W2152895802,"Changes in Digenean Infection of the Antarctic Fish Notothenia Coriiceps in Admiralty Bay, King George Island, Over Three Decades","Changes in Digenean Infection of the Antarctic Fish Notothenia Coriiceps in Admiralty Bay, King George Island, Over Three Decades",,"Abstract The infection of black rockcod, Notothenia coriiceps, with digeneans in Admiralty Bay (South Shetland Islands) within three months, from November 2007 to January 2008, is compared with the infection in the same three months in 1978/79, based on the examination of twenty fish collected in each month. Digenea found in 1978/1979 season were more numer-ous, and more diverse. Only five digenean species, Macvicaria georgiana , Neolebouria antarctica , Lepidapedon garrardi , Genolinea bowersi and Lecithaster macrocotyle , were re-corded during both investigations, whereas three species, Neolepidapedon trematomi , Elytro-phalloides oatesi and Gonocerca phycidis , only in 1978/79. M. georgiana was the dominant species in 1978/79 and sub-dominant in 2007/08. Other digeneans were found in N. coriiceps in 2007/08 invariably together with M. georgiana. G. bowersi was the sub-dominant species in 1978/79 and the most common species in 2007/2008. Infections with Digenea belonging to other species were much less intense. Of the three rare or common species in 1978/79, the two, L. garrardi and L. macrocotyle , occurred in both seasons, whereas E. oatesi occurred only in 1978/79. Three remaining species were sporadic or absent. The overall results there-fore demonstrated that infections with almost all digenean species were less strong in 2007/08 than three decades earlier, in 1978/79. Only data on M. georgiana , G. bowersi and L. g arrardi were statistically significant (p &lt;0.05). Data on the occurrence of 14 species of Digenea in N. coriiceps from South Shetland Islands, South Orkney Islands, South Georgia, Argentine Is-lands, Melchior Islands, Adelie Land and Heard Island are given.",https://doi.org/10.2478/popore-2014-0009,2014-11-20,2014,241.53537,0.9302,8,,,article,TRUE,TRUE,diamond,https://doi.org/10.2478/popore-2014-0009,FALSE,Polish Polar Research,https://openalex.org/S67295124,0138-0338,https://openalex.org/P4310320322,De Gruyter Open,https://doi.org/10.2478/popore-2014-0009,NA,cc-by,publishedVersion,,11,,,,,FALSE,FALSE,en,,,,,513,520,35,3
https://openalex.org/W4387378978,Trophodynamics of the Antarctic toothfish (Dissostichus mawsoni) in the Antarctic Peninsula: Ontogenetic changes in diet composition and prey fatty acid profiles,Trophodynamics of the Antarctic toothfish (Dissostichus mawsoni) in the Antarctic Peninsula: Ontogenetic changes in diet composition and prey fatty acid profiles,,"The Antarctic toothfish (Dissostichus mawsoni) is the largest notothenioid species in the Southern Ocean, playing a keystone role in the trophic web as a food source for marine mammals and a top predator in deep-sea ecosystems. Most ecological knowledge on this species relies on samples from areas where direct fishing is allowed, whereas in areas closed to fishing, such as the Antarctic Peninsula (AP), there are still key ecological gaps to ensure effective conservation, especially regarding our understanding of its trophic relationships within the ecosystem. Here, we present the first comprehensive study of the feeding behavior of Antarctic toothfish caught in the northern tip of the AP, during two consecutive fishing seasons (2019/20 and 2020/21). Stomach content was analyzed according to size-classes, sex and season. Macroscopic morphological analysis was used to identify prey, whereas DNA analysis was used in highly digested prey items. Fatty acid analysis was conducted to determine the prey's nutritional composition. The diet mainly consisted of Macrouridae, Cephalopoda, Anotopteridae, and Channichthyidae. Other prey items found were crustaceans and penguin remains; however, these were rare in terms of their presence in stomach samples. Sex had no effect on diet, whereas size-class and fishing season influenced prey composition. From 27 fatty acid profiles identified, we observed two different prey groups of fishes (integrated by families Anotopteridae, Macrouridae and Channichthyidae) and cephalopods. Our results revealed a narrow range of prey items typical of a generalist predator, which probably consumes the most abundant prey. Understanding the diet and trophic relationships of Antarctic toothfish is critical for a better comprehension of its role in the benthic-demersal ecosystem of the AP, key for ecosystemic fisheries management, and relevant for understanding and predicting the effect of climate change on this species.",https://doi.org/10.1371/journal.pone.0287376,2023-10-05,2023,240.86275,1.4288,6,,,article,TRUE,TRUE,gold,https://doi.org/10.1371/journal.pone.0287376,TRUE,PLoS ONE,https://openalex.org/S202381698,1932-6203,https://openalex.org/P4310315706,Public Library of Science,https://doi.org/10.1371/journal.pone.0287376,NA,cc-by,publishedVersion,,66,,,,,FALSE,FALSE,en,,,,,e0287376,e0287376,18,10
https://openalex.org/W2098098971,"Attempts at a quantitative estimate by trawl sampling of distribution of postlarval and juvenile notothenioids (Pisces, Perciformes) in relation to environmental conditions in the Antarctic Peninsula region during SIBEX 1983-84","Attempts at a quantitative estimate by trawl sampling of distribution of postlarval and juvenile notothenioids (Pisces, Perciformes) in relation to environmental conditions in the Antarctic Peninsula region during SIBEX 1983-84",,"During the SIBEX 1983-84 programme, an attempt was made at a quantitative estimate of the distribution of postlarval and juvenile fish north of the South Shetland Islands and the Palmer Archipelago, and in the Bransfield Straits by means of a 368-mesh sampling trawl, designed especially for this project. A total of 14 fish species at the postlarval and juvenile stages was found in the catches. The greatest abundance up to 928 individuals per hour of fishing was recorded within shelf waters of the Antarctic Peninsula. Postlarval and juvenile Pleuragramma antarcticum was the most common and most abundant species there. Relations between fish abundance and environment were observed in the area studied. A decrease in the abundance of juvenile Nototheniidae and Channichthyidae accompanied an increase in depth to the bottom. The abundant occurrence of Pleuragramma seemed to be influenced by the temperature and salinity of water.",NA,1986-02-01,1986,214.38089,0.4932,27,,,article,FALSE,FALSE,closed,NA,FALSE,Institutional Repository National Institute of Polar Research (National Institute of Polar Research (Japan)),https://openalex.org/S4306401088,NA,https://openalex.org/I36080156,National Institute of Polar Research,https://nipr.repo.nii.ac.jp/?action=repository_uri&amp;item_id=1901,NA,NA,submittedVersion,,0,,,,,FALSE,FALSE,en,,,,,299,315,40,40
https://openalex.org/W946813020,Distribution of larval and juvenile Nototheniops larseni and Pleuragramma antarcticum off the Antarctic Peninsula in relation to oceanographic conditions,Distribution of larval and juvenile Nototheniops larseni and Pleuragramma antarcticum off the Antarctic Peninsula in relation to oceanographic conditions,,"The vertical and spatial distribution of Pleuragramma antarcticum and Nototheniops larseni in the Bransfield Strait was studied during the BIOANTAR 93 cruise performed from RV &gt;Hespérides&gt; in Antarctic summer 1992/93. A multiple plankton net (Bioness) and a Bongo net were used to collect samples at 75 stations and one 24 h station. A number of depth layers (400-200, 200-150, 150-100, 50-20, 20-0 m) were sampled depending on the station. The water temperature and salinity profiles were analyzed to determine the association of species with water masses. Our data showed that the abundance of both Pleuragramma antarcticum and Nototheniops larseni is related to temperature. Abundance values exceeding 5 larvae/103m3 were seldom found when the temperature was less than 0°C. The relationship between larvae abundance and salinity seems to be inverse, although this result might be biased by the geographical distribution of stations and of sampled layers. In a 24 h station placed between Gerlache and Bransfield Strait, the most abundant fish larvae was Pleuragramma antarcticum, which were mainly found between 100-50 m and in warm waters (&gt; 0°C). The daily migration of larvae in the vertical did not appear to be controlled by the oscillation of the pycnocline.",https://doi.org/10.26028/cybium/1998-221-007,2023-01-26,2023,200.70522,0,14,,,article,FALSE,TRUE,green,https://doi.org/10.26028/cybium/1998-221-007,TRUE,DIGITAL.CSIC (Spanish National Research Council (CSIC)),https://openalex.org/S4306400616,NA,https://openalex.org/I134820265,Consejo Superior de Investigaciones Científicas,http://hdl.handle.net/10261/85198,NA,NA,acceptedVersion,,0,,,,,FALSE,FALSE,en,,,,,69,81,22,1
https://openalex.org/W4404522899,"A comprehensive study of the life history traits of Trematomus newnesi (Pisces, Notothenioidei) off the South Shetland Islands","A comprehensive study of the life history traits of Trematomus newnesi (Pisces, Notothenioidei) off the South Shetland Islands",,NA,https://doi.org/10.1016/j.ecss.2024.109040,2024-11-19,2024,196.18694,0.5401,2,,,article,FALSE,FALSE,closed,NA,FALSE,Estuarine Coastal and Shelf Science,https://openalex.org/S43867544,0272-7714,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.ecss.2024.109040,NA,NA,publishedVersion,,80,,,,,FALSE,FALSE,en,,,,,109040,109040,312,NA
https://openalex.org/W3162006963,"Accumulation of PBDEs and MeO-PBDEs in notothenioid fish from the South Shetland Islands, Antarctica: An interspecies comparative study","Accumulation of PBDEs and MeO-PBDEs in notothenioid fish from the South Shetland Islands, Antarctica: An interspecies comparative study",,NA,https://doi.org/10.1016/j.marpolbul.2021.112453,2021-05-07,2021,194.72493,0.8418,10,,,article,FALSE,TRUE,green,http://hdl.handle.net/11336/153341,TRUE,Marine Pollution Bulletin,https://openalex.org/S101229256,0025-326X,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.marpolbul.2021.112453,NA,NA,publishedVersion,,46,,,,,FALSE,FALSE,en,,,,,112453,112453,168,NA
https://openalex.org/W2486740244,"Studies on the composition of the stock of Chaenocephalus aceratus (Lönnberg, 1906), Pisces, Channichthyidae, in the region of South Georgia and South Shetlands","Studies on the composition of the stock of Chaenocephalus aceratus (Lönnberg, 1906), Pisces, Channichthyidae, in the region of South Georgia and South Shetlands",,"Structure of Chaenocephalus aceratus stock in the region of South Georgia is constantly fluctuating, depending on the strength of recruited generations. The stock is heavily exploited, contrarily to the region of Elephant Is. and King George Is., where fishing is not so intensive. Growth rate of Chaenocephalus aceratus in the region of Elephant Is. (preliminary results) is similar as in the region of South Georgia.",https://doi.org/10.3750/aip1990.20.1.03,1990-06-30,1990,187.40805,0,9,,,article,TRUE,TRUE,gold,https://aiep.pensoft.net/article/25187/download/pdf/,FALSE,Acta Ichthyologica Et Piscatoria,https://openalex.org/S107494347,0137-1592,https://openalex.org/P4310317383,Szczecin Scientific Society,https://doi.org/10.3750/aip1990.20.1.03,https://aiep.pensoft.net/article/25187/download/pdf/,cc-by,publishedVersion,,0,,,,,FALSE,FALSE,en,,,,,29,44,20,1
https://openalex.org/W4385615659,Inter-annual dynamics in the trophic ecology of juveniles of five notothenioid fish species from the South Shetland Islands (Southern Ocean),Inter-annual dynamics in the trophic ecology of juveniles of five notothenioid fish species from the South Shetland Islands (Southern Ocean),,NA,https://doi.org/10.1007/s00300-023-03179-9,2023-08-06,2023,181.62263,0.7927,3,,,article,FALSE,FALSE,closed,NA,FALSE,Polar Biology,https://openalex.org/S196656238,0722-4060,https://openalex.org/P4310319900,Springer Science+Business Media,https://doi.org/10.1007/s00300-023-03179-9,NA,NA,publishedVersion,,28,,,,,FALSE,FALSE,en,,,,,993,1009,46,9
https://openalex.org/W2055985493,The role of fish in the Antarctic marine food web: differences between inshore and offshore waters in the southern Scotia Arc and west Antarctic Peninsula,The role of fish in the Antarctic marine food web: differences between inshore and offshore waters in the southern Scotia Arc and west Antarctic Peninsula,,"The role of fish in the Antarctic food web in inshore and offshore waters is analysed, taking as an example the coastal marine communities of the southern Scotia Arc (South Orkney Islands and South Shetland Islands) and the west Antarctic Peninsula. Inshore, the ecological role of demersal fish is more important than that of krill. There, demersal fish are major consumers of benthos and also feed on zooplankton (mainly krill in summer). They are links between lower and upper levels of the food web and are common prey of other fish, birds and seals. Offshore, demersal fish depend less on benthos and feed more on zooplankton (mainly krill) and nekton, and are less accessible as prey of birds and seals. There, pelagic fish (especially lantern fish) are more abundant than inshore and play an important role in the energy flow from macrozooplankton to higher trophic levels (seabirds and seals). Through the higher fish predators, energy is transferred to land in the form of fish remains, pellets (birds), regurgitation and faeces (birds and seals). However, in the general context of the Antarctic marine ecosystem, krill ( Euphausia superba ) plays the central role in the food web because it is the main food source in terms of biomass for most of the high level predators from demersal fish up to whales. This has no obvious equivalent in other marine ecosystems. In Antarctic offshore coastal and oceanic waters the greatest proportion of energy from the ecosystem is transferred to land directly through krill consumers, such as flying birds, penguins, and seals. Beside krill, the populations of fish in the Antarctic Ocean are the second most important element for higher predators, in particular the energy-rich pelagic Myctophidae in open waters and the pelagic Antarctic silver fish ( Pleuragramma antarcticum ) in the high Antarctic zone. Although the occurrence of these pelagic fish inshore has been poorly documented, their abundance in neritic waters could be higher than previously believed.",https://doi.org/10.1017/s0954102002000111,2002-12-01,2002,180.7159,1.827,166,,,article,FALSE,FALSE,closed,NA,FALSE,Antarctic Science,https://openalex.org/S939558408,0954-1020,https://openalex.org/P4310311721,Cambridge University Press,https://doi.org/10.1017/s0954102002000111,NA,NA,publishedVersion,,91,,,,,FALSE,FALSE,en,,,,,293,309,14,4
https://openalex.org/W2704382551,"Ontogenetic changes in the feeding strategy of <i>Lepidonotothen nudifrons</i> (Pisces, Nototheniidae) off the South Shetland Islands and the Antarctic Peninsula","Ontogenetic changes in the feeding strategy of <i>Lepidonotothen nudifrons</i> (Pisces, Nototheniidae) off the South Shetland Islands and the Antarctic Peninsula",,"The diet and feeding strategy of Lepidonotothen nudifrons off the South Shetland Islands and the Antarctic Peninsula, as well as their variation in relation to ontogenetic stage (juvenile– adult) and sampling area, were determined by stomach contents analysis. Additionally, the trophic level of this species was estimated to determine its position within the Antarctic food web. Out of 247 specimens with prey in their stomachs, 144 were caught near the South Shetland Islands and 103 off the Antarctic Peninsula. Ontogenetic changes in the trophic ecology of L. nudifrons were observed in both areas and were mainly related to a decrease of copepods and an increase of euphausiids in the diet. The diet of juveniles from the South Shetland Islands was characterized by the dominance of calanoid copepods, followed by isopods and amphipods, whereas diet off the Antarctic Peninsula was dominated by amphipods and cyclopoid copepods. The diet in adults was dominated by amphipods and euphausiids in both areas. The specialization of individual predators on different prey types was observed when considering the whole population of L. nudifrons, but when ontogenetic stages were considered separately it showed a more mixed feeding strategy, with different dominant prey for each class. Although the trophic level increased with fish size, L. nudifrons can be classified as secondary consumer throughout its lifespan.",https://doi.org/10.1080/17518369.2017.1331558,2017-01-01,2017,175.21759,0.3437,4,,,article,TRUE,TRUE,gold,https://polarresearch.net/index.php/polar/article/download/2652/6054,TRUE,Polar Research,https://openalex.org/S182295942,0800-0395,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1080/17518369.2017.1331558,https://polarresearch.net/index.php/polar/article/download/2652/6054,NA,publishedVersion,,47,,,,,FALSE,FALSE,en,,,,,1331558,1331558,36,1
https://openalex.org/W2218360447,Vertical Distribution and Abundance of Pleuragramma antarcticum (Pisces: Nototheniidae) on a 24 Hour Station in Gerlache Strait,Vertical Distribution and Abundance of Pleuragramma antarcticum (Pisces: Nototheniidae) on a 24 Hour Station in Gerlache Strait,,NA,NA,1993-12-01,1993,166.67241,0,2,,,article,FALSE,FALSE,closed,NA,FALSE,Han'gug geugji yeon'gu,https://openalex.org/S2764748656,1225-021X,NA,NA,https://repository.kopri.re.kr/handle/201206/9278,NA,NA,NA,,2,,,,,FALSE,FALSE,en,,,,,61,66,4,2
https://openalex.org/W2076301688,Geographical variation in the diet of the Antarctic fur seal Arctocephalus gazella,Geographical variation in the diet of the Antarctic fur seal Arctocephalus gazella,,NA,https://doi.org/10.1007/s00300-003-0554-4,2003-12-01,2003,150.05936,3.5174,66,,,article,FALSE,TRUE,green,http://sedici.unlp.edu.ar/handle/10915/132412,TRUE,Polar Biology,https://openalex.org/S196656238,0722-4060,https://openalex.org/P4310319900,Springer Science+Business Media,https://doi.org/10.1007/s00300-003-0554-4,NA,NA,publishedVersion,,28,,,,,FALSE,FALSE,en,,,,,753,758,26,12
https://openalex.org/W2113902751,Increasing levels and biomagnification of persistent organic pollutants (POPs) in Antarctic biota,Increasing levels and biomagnification of persistent organic pollutants (POPs) in Antarctic biota,,NA,https://doi.org/10.1016/j.marpolbul.2003.08.004,2003-09-17,2003,143.41945,2.0904,137,,,article,FALSE,FALSE,closed,NA,FALSE,Marine Pollution Bulletin,https://openalex.org/S101229256,0025-326X,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.marpolbul.2003.08.004,NA,NA,publishedVersion,,44,,,,,FALSE,FALSE,en,,,,,295,302,48,3-4
https://openalex.org/W1984175960,"Diet of two icefish species from the South Shetland Islands and Elephant Island, Champsocephalus gunnari and Chaenocephalus aceratus","Diet of two icefish species from the South Shetland Islands and Elephant Island, Champsocephalus gunnari and Chaenocephalus aceratus",,NA,https://doi.org/10.1007/s00300-003-0570-4,2004-01-01,2004,140.24913,1.9576,51,,,article,FALSE,FALSE,closed,NA,FALSE,Polar Biology,https://openalex.org/S196656238,0722-4060,https://openalex.org/P4310319900,Springer Science+Business Media,https://doi.org/10.1007/s00300-003-0570-4,NA,NA,publishedVersion,,33,,,,,FALSE,FALSE,en,,,,,119,129,27,2
https://openalex.org/W1996682444,"Seasonal aspects of the biology and diet of nearshore nototheniid fish at Potter Cove, South Shetland Islands, Antarctica","Seasonal aspects of the biology and diet of nearshore nototheniid fish at Potter Cove, South Shetland Islands, Antarctica",,NA,https://doi.org/10.1007/bf00236523,1990-12-01,1990,131.21788,0.5612,107,,,article,FALSE,FALSE,closed,NA,FALSE,Polar Biology,https://openalex.org/S196656238,0722-4060,https://openalex.org/P4310319900,Springer Science+Business Media,https://doi.org/10.1007/bf00236523,NA,NA,publishedVersion,,8,,,,,FALSE,FALSE,en,,,,,NA,NA,11,1
